,FECHA,PRODUCTO,EMPAQUE,CALIBRE,CANTIDAD,PRECIO CFR,TIPO VENTA,PAIS,EMPRESA,SEMANA,MONTO CFR,MES,AÑO,MERCADO,Mercados 2,Mercados Carne,Mercados Entero,PRODUCTO EQUIVALENTE,PRODUCTO_EMPAQUE,ALFA,BETA,PRECIO EQUIV.,P*Q,ANTIGIO
2508,2020-12-09,CARNE,GRANEL,C300-500,15.0000009765625,2.881655801975534,,Estonia,Camanchaca,50,,12,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.881655801975534,43.224839843750004,2.881655801975534
2509,2020-12-09,CARNE,GRANEL,C500-UP,4.0,2.5522421875,,Estonia,Camanchaca,50,,12,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.5522421875,10.20896875,2.5522421875
2510,2020-12-09,CARNE,GRANEL,C200-300,27.0000009765625,3.060582499255552,,Federacion rusa,Camanchaca,50,,12,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.060582499255552,82.63573046875001,3.060582499255552
2511,2020-12-09,CARNE,GRANEL,C300-500,54.72,2.8773293299981724,,Federacion rusa,Camanchaca,50,,12,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.8773293299981724,157.44746093749998,2.8773293299981724
2512,2020-12-09,ENTERO,RETAIL,C20-35,15.84,2.3886363636363637,,Alemania,Camanchaca,50,,12,2020,Europa,Otros europa,Otros europa,Otros europa,,ENTERORETAIL,,,,,
2513,2020-12-09,ENTERO,RETAIL,C20-35,17.303296875,3.0545549484337795,,Estados unidos,Camanchaca,50,,12,2020,America,America,America,America,,ENTERORETAIL,,,,,
2514,2020-12-09,ENTERO,RETAIL,C20-35,13.4504998779296,3.162929159331208,,Federacion rusa,Camanchaca,50,,12,2020,Uee,Rusia,Uee,Rusia,,ENTERORETAIL,,,,,
2515,2020-12-09,ENTERO,RETAIL,C20-35,6.2325,2.9813634426393905,,Hong kong,Camanchaca,50,,12,2020,Asia,Asia,Asia,Asia,,ENTERORETAIL,,,,,
2516,2020-12-09,ENTERO,SIN SALSA,C40-60,8.0,1.860861572265625,,Australia,Camanchaca,50,,12,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.860861572265625,14.886892578125,1.860861572265625
2517,2020-12-09,ENTERO,SIN SALSA,C20-35,2.9205,1.8562065637840266,,Federacion rusa,Camanchaca,50,,12,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.8562065637840266,5.42105126953125,1.8562065637840266
2518,2020-12-09,ENTERO,SIN SALSA,C40-60,7.0,1.8749115513392858,,Federacion rusa,Camanchaca,50,,12,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.8749115513392858,13.124380859375,1.8749115513392858
2519,2020-12-09,ENTERO,SIN SALSA,C60-80,16.485,1.761161662117076,,Federacion rusa,Camanchaca,50,,12,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.761161662117076,29.032749999999997,1.761161662117076
2520,2020-12-09,ENTERO,SIN SALSA,C40-60,10.16,1.881363419660433,,Hong kong,Camanchaca,50,,12,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.881363419660433,19.11465234375,1.881363419660433
2521,2020-12-07,ENTERO,RETAIL,C20-35,29.6881191711425,2.908873324289814,,Estados unidos,Camanchaca,50,,12,2020,America,America,America,America,,ENTERORETAIL,,,,,
2522,2020-12-07,ENTERO,RETAIL,C20-35,31.751419921875,2.423397157373683,,Estados unidos,Camanchaca,50,,12,2020,America,America,America,America,,ENTERORETAIL,,,,,
2523,2020-04-29,CARNE,GRANEL,C300-500,24.0,3.05,,Dinamarca,Camanchaca,18,,4,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.05,73.19999999999999,3.05
2524,2020-04-29,CARNE,GRANEL,C300-500,24.0,3.0,,Letonia,Camanchaca,18,,4,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.0,72.0,3.0
2525,2020-04-29,ENTERO,RETAIL,C44-77,15.95,2.6908777429467086,,Federacion rusa,Camanchaca,18,,4,2020,Uee,Rusia,Uee,Rusia,,ENTERORETAIL,,,,,
2526,2020-04-24,CARNE,GRANEL,C100-200,10.0,3.343416796875,,Federacion rusa,Camanchaca,17,,4,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.343416796875,33.43416796875,3.343416796875
2527,2020-04-24,CARNE,GRANEL,C200-300,11.0000009765625,3.043416278105799,,Federacion rusa,Camanchaca,17,,4,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.043416278105799,33.47758203125,3.043416278105799
2528,2020-04-24,CARNE,GRANEL,C300-500,3.0,2.8434166666666667,,Federacion rusa,Camanchaca,17,,4,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.8434166666666667,8.53025,2.8434166666666667
2529,2020-04-20,ENTERO,SIN SALSA,C20-35,17.96255859375,2.0126698003551224,,Estados unidos,Camanchaca,17,,4,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0126698003551224,36.15269921875,2.0126698003551224
2530,2020-04-16,CARNE,GRANEL,C200-300,24.0,3.0446666666666666,,Federacion rusa,Camanchaca,16,,4,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.0446666666666666,73.072,3.0446666666666666
2531,2020-04-02,ENTERO,SIN SALSA,C20-35,19.2,1.58765625,,Mexico,Camanchaca,14,,4,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.58765625,30.482999999999997,1.58765625
2532,2020-11-26,ENTERO,RETAIL,C20-35,15.8355,2.6500001973414165,,Alemania,Camanchaca,48,,11,2020,Europa,Otros europa,Otros europa,Otros europa,,ENTERORETAIL,,,,,
2533,2020-11-26,ENTERO,SIN SALSA,C20-35,17.9625590820312,2.160531722329012,,Estados unidos,Camanchaca,48,,11,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.160531722329012,38.8086787109375,2.160531722329012
2534,2020-11-24,ENTERO,SIN SALSA,C20-35,6.0,2.0,,Mexico,Camanchaca,48,,11,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.0,12.0,2.0
2535,2020-11-23,CARNE,GRANEL,C200-300,18.45,3.306936610772358,,Estados unidos,Camanchaca,48,,11,2020,America,America,America,America,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.306936610772358,61.01298046875,3.306936610772358
2536,2020-11-23,ENTERO,RETAIL,C20-35,28.57680078125,2.7841339285677673,,Estados unidos,Camanchaca,48,,11,2020,America,America,America,America,,ENTERORETAIL,,,,,
2537,2020-11-23,ENTERO,SIN SALSA,C20-35,18.670470703125,1.715053150963969,,Estados unidos,Camanchaca,48,,11,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.715053150963969,32.020849609375006,1.715053150963969
2538,2020-11-18,CARNE,GRANEL,C300-500,24.0,2.885291666666667,,Dinamarca,Camanchaca,47,,11,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.885291666666667,69.247,2.885291666666667
2539,2020-11-18,ENTERO,RETAIL,C20-35,17.265197265625,3.0614774280041552,,Estados unidos,Camanchaca,47,,11,2020,America,America,America,America,,ENTERORETAIL,,,,,
2540,2020-11-17,ENTERO,RETAIL,C20-35,15.9667197265625,2.6927151513453795,,Estados unidos,Camanchaca,47,,11,2020,America,America,America,America,,ENTERORETAIL,,,,,
2541,2020-11-17,ENTERO,SIN SALSA,C20-35,18.670470703125,1.7564019720730042,,Estados unidos,Camanchaca,47,,11,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.7564019720730042,32.792851562500005,1.7564019720730042
2542,2020-11-17,ENTERO,SIN SALSA,C20-35,19.2,1.8390625,,Mexico,Camanchaca,47,,11,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.8390625,35.31,1.8390625
2543,2020-11-13,ENTERO,RETAIL,C20-35,17.23798046875,3.0849790490339397,,Estados unidos,Camanchaca,46,,11,2020,America,America,America,America,,ENTERORETAIL,,,,,
2544,2020-11-13,ENTERO,RETAIL,C20-35,4.5722880859375,-0.1358532011696653,,Estados unidos,Camanchaca,46,,11,2020,America,America,America,America,,ENTERORETAIL,,,,,
2545,2020-11-11,ENTERO,RETAIL,C20-35,15.9667197265625,3.0725728888842947,,Estados unidos,Camanchaca,46,,11,2020,America,America,America,America,,ENTERORETAIL,,,,,
2546,2020-09-30,CARNE,GRANEL,C200-300,48.0,3.02720833333333,,Federacion rusa,Camanchaca,40,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.02720833333333,145.30599999999984,3.02720833333333
2547,2020-09-28,ENTERO,SIN SALSA,C20-35,9.36,1.68736008864183,,Costa rica,Camanchaca,40,,9,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.68736008864183,15.793690429687528,1.68736008864183
2548,2020-09-24,CARNE,GRANEL,C300-500,71.03,2.77553146557792,,Federacion rusa,Camanchaca,39,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.77553146557792,197.14599999999967,2.77553146557792
2549,2020-09-24,CARNE,GRANEL,C100-200,4.0,3.11833325195312,,Rumania,Camanchaca,39,,9,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.11833325195312,12.47333300781248,3.11833325195312
2550,2020-09-24,CARNE,GRANEL,C200-300,12.0,2.86833333333333,,Rumania,Camanchaca,39,,9,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.86833333333333,34.41999999999996,2.86833333333333
2551,2020-09-24,CARNE,GRANEL,C300-500,8.0,2.61833325195312,,Rumania,Camanchaca,39,,9,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.61833325195312,20.94666601562496,2.61833325195312
2552,2020-09-20,ENTERO,SIN SALSA,C60-80,19.8,1.63560606060606,,Francia,Camanchaca,38,,9,2020,Europa,Francia,Francia,Francia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.63560606060606,32.38499999999999,1.63560606060606
2553,2020-09-17,CARNE,GRANEL,C100-200,24.0,3.27720833333333,,Federacion rusa,Camanchaca,38,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.27720833333333,78.65299999999992,3.27720833333333
2554,2020-09-17,CARNE,GRANEL,C200-300,24.0,3.07720833333333,,Federacion rusa,Camanchaca,38,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.07720833333333,73.85299999999992,3.07720833333333
2555,2020-09-17,CARNE,GRANEL,C300-500,72.0,2.77720833333333,,Federacion rusa,Camanchaca,38,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.77720833333333,199.95899999999978,2.77720833333333
2556,2020-09-17,CARNE,GRANEL,C200-300,23.5,2.9423829787234,,Ucrania,Camanchaca,38,,9,2020,Uee,Otros uee,Uee,Otros uee,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.9423829787234,69.1459999999999,2.9423829787234
2557,2020-09-14,CARNE,GRANEL,C200-300,22.000001953125,2.7488179377825,,Corea del sur,Camanchaca,38,,9,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.7488179377825,60.47400000000003,2.7488179377825
2558,2020-09-13,CARNE,GRANEL,C100-200,7.0,3.26341852678571,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.26341852678571,22.84392968749997,3.26341852678571
2559,2020-09-13,CARNE,GRANEL,C200-300,14.0,2.96395145089286,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.96395145089286,41.49532031250004,2.96395145089286
2560,2020-09-13,ENTERO,RETAIL,C20-35,7.148556455612,2.8800485436979,,Estados unidos,Camanchaca,37,,9,2020,America,America,America,America,,ENTERORETAIL,,,,,
2561,2020-09-13,ENTERO,SIN SALSA,C20-35,3.6741598281858,1.84167790439304,,Estados unidos,Camanchaca,37,,9,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.84167790439304,6.766618972778316,1.84167790439304
2562,2020-09-13,ENTERO,SIN SALSA,C20-35,0.8663762207031,1.73555257353661,,Estados unidos,Camanchaca,37,,9,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.73555257353661,1.5036414794921873,1.73555257353661
2563,2020-09-13,ENTERO,SIN SALSA,C40-60,17.955,1.76502367028683,,Letonia,Camanchaca,37,,9,2020,Uee,Otros uee,Uee,Otros uee,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.76502367028683,31.69100000000003,1.76502367028683
2564,2020-09-10,CARNE,GRANEL,C300-500,24.0,2.75809830729167,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.75809830729167,66.19435937500008,2.75809830729167
2565,2020-09-09,CARNE,GRANEL,C100-200,14.0,3.25721010044643,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.25721010044643,45.60094140625002,3.25721010044643
2566,2020-09-09,CARNE,GRANEL,C200-300,28.0,2.95774302455357,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.95774302455357,82.81680468749997,2.95774302455357
2567,2020-09-09,CARNE,GRANEL,C300-500,6.0,2.75809830729167,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.75809830729167,16.54858984375002,2.75809830729167
2568,2020-09-08,CARNE,GRANEL,C200-300,18.83,3.05384909801514,,Alemania,Camanchaca,37,,9,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.05384909801514,57.50397851562508,3.05384909801514
2569,2020-09-08,CARNE,GRANEL,C300-500,5.1000004882812,2.9223564910428,,Alemania,Camanchaca,37,,9,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.9223564910428,14.904019531250015,2.9223564910428
2570,2020-09-08,CARNE,GRANEL,C100-200,24.0,3.27116829427083,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.27116829427083,78.50803906249992,3.27116829427083
2571,2020-09-08,CARNE,GRANEL,C200-300,29.0,3.03292429956897,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.03292429956897,87.95480468750013,3.03292429956897
2572,2020-09-08,CARNE,GRANEL,C300-500,108.0,2.80638013599537,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.80638013599537,303.0890546875,2.80638013599537
2573,2020-09-08,CARNE,GRANEL,C500-UP,24.0,2.52720833333333,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.52720833333333,60.65299999999992,2.52720833333333
2574,2020-09-07,CARNE,GRANEL,C100-200,6.91,3.27898115276773,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.27898115276773,22.657759765625013,3.27898115276773
2575,2020-09-07,CARNE,GRANEL,C200-300,13.99,2.9795141060579,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.9795141060579,41.68340234375002,2.9795141060579
2576,2020-09-07,CARNE,GRANEL,C300-500,27.0,2.78029510271991,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.78029510271991,75.06796777343757,2.78029510271991
2577,2020-09-07,ENTERO,SIN SALSA,C20-35,4.32,1.76417824074074,,Costa rica,Camanchaca,37,,9,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.76417824074074,7.621249999999997,1.76417824074074
2578,2020-09-07,ENTERO,SIN SALSA,C60-80,19.8,1.69429292929293,,Federacion rusa,Camanchaca,37,,9,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.69429292929293,33.54700000000002,1.69429292929293
2579,2020-09-03,ENTERO,SIN SALSA,C20-35,18.143998046875,1.94583199269473,,Estados unidos,Camanchaca,36,,9,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.94583199269473,35.30517187500008,1.94583199269473
2580,2020-09-02,CARNE,GRANEL,C200-300,22.000001953125,2.63427249340621,,Corea del sur,Camanchaca,36,,9,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.63427249340621,57.95400000000008,2.63427249340621
2581,2020-09-02,CARNE,GRANEL,C300-500,24.0,2.77720833333333,,Federacion rusa,Camanchaca,36,,9,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.77720833333333,66.65299999999992,2.77720833333333
2582,2020-08-31,CARNE,RETAIL,C200-300,6.01017578125,6.64455659509751,,Estados unidos,Camanchaca,36,,8,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL,0.0,0.0,6.64455659509751,39.934953125000014,6.64455659509751
2583,2020-08-31,ENTERO,RETAIL,C20-35,3.7331279907225,2.9680993926304,,Estados unidos,Camanchaca,36,,8,2020,America,America,America,America,,ENTERORETAIL,,,,,
2584,2020-08-31,ENTERO,SIN SALSA,C20-35,2.6807758789062,1.75728972325201,,Estados unidos,Camanchaca,36,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.75728972325201,4.71089990234374,1.75728972325201
2585,2020-08-31,ENTERO,SIN SALSA,C60-80,19.8,1.71181818181818,,Federacion rusa,Camanchaca,36,,8,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.71181818181818,33.89399999999996,1.71181818181818
2586,2020-08-31,ENTERO,SIN SALSA,C20-35,19.2,1.74401041666667,,Mexico,Camanchaca,36,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.74401041666667,33.48500000000006,1.74401041666667
2587,2020-08-27,CARNE,RETAIL,C100-200,4.0,3.27023999023438,,Australia,Camanchaca,35,,8,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.27023999023438,13.08095996093752,3.27023999023438
2588,2020-08-27,CARNE,GRANEL,C300-500,24.0,2.87291829427083,,Federacion rusa,Camanchaca,35,,8,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.87291829427083,68.95003906249991,2.87291829427083
2589,2020-08-27,CARNE,GRANEL,C500-UP,12.13,2.49582807347486,,Francia,Camanchaca,35,,8,2020,Europa,Francia,Francia,Francia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.49582807347486,30.274394531250053,2.49582807347486
2590,2020-08-27,ENTERO,RETAIL,C44-77,15.95,2.44219441859326,,Federacion rusa,Camanchaca,35,,8,2020,Uee,Rusia,Uee,Rusia,,ENTERORETAIL,,,,,
2591,2020-08-27,ENTERO,SIN SALSA,C40-60,8.155,1.72245614749387,,Australia,Camanchaca,35,,8,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.72245614749387,14.046629882812509,1.72245614749387
2592,2020-08-26,CARNE,RETAIL,C100-200,10.015,3.77792802983025,,Japon,Camanchaca,35,,8,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.77792802983025,37.83594921874995,3.77792802983025
2593,2020-08-23,CARNE,RETAIL,C100-200,10.8,3.80351851851852,,Japon,Camanchaca,34,,8,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.80351851851852,41.07800000000002,3.80351851851852
2594,2020-08-23,CARNE,GRANEL,C200-300,24.0,3.07314420572917,,Dinamarca,Camanchaca,34,,8,2020,Europa,Otros europa,Otros europa,Otros europa,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.07314420572917,73.75546093750008,3.07314420572917
2595,2020-08-23,ENTERO,RETAIL,C20-35,31.7816767578125,3.01178957251588,,Estados unidos,Camanchaca,34,,8,2020,America,America,America,America,,ENTERORETAIL,,,,,
2596,2020-08-23,ENTERO,RETAIL,C20-35,15.7847001953125,2.15864341044746,,Estados unidos,Camanchaca,34,,8,2020,America,America,America,America,,ENTERORETAIL,,,,,
2597,2020-08-23,ENTERO,SIN SALSA,C20-35,11.6,1.67387931034483,,Mexico,Camanchaca,34,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.67387931034483,19.417000000000026,1.67387931034483
2598,2020-08-18,CARNE,RETAIL,C300-500,21.6,2.91787688078704,,Francia,Camanchaca,34,,8,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL,0.0,0.0,2.91787688078704,63.02614062500007,2.91787688078704
2599,2020-08-18,CARNE,GRANEL,C300-500,96.0,2.80113582356771,,Federacion rusa,Camanchaca,34,,8,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.80113582356771,268.90903906250014,2.80113582356771
2600,2020-08-16,CARNE,RETAIL,C200-300,3.6288000488281,3.90218524290777,,Estados unidos,Camanchaca,33,,8,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.90218524290777,14.160250000000007,3.90218524290777
2601,2020-08-16,CARNE,RETAIL,C100-200,15.0,3.84036666666667,,Japon,Camanchaca,33,,8,2020,Asia,Asia,Asia,Asia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.84036666666667,57.60550000000005,3.84036666666667
2602,2020-08-16,CARNE,GRANEL,C200-300,22.000001953125,2.83427247565053,,Corea del sur,Camanchaca,33,,8,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.83427247565053,62.35400000000009,2.83427247565053
2603,2020-08-16,CARNE,GRANEL,C100-200,15.0,3.39036666666667,,Japon,Camanchaca,33,,8,2020,Asia,Asia,Asia,Asia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.39036666666667,50.85550000000005,3.39036666666667
2604,2020-08-16,ENTERO,RETAIL,C20-35,80.898025390625,3.03174654028295,,Estados unidos,Camanchaca,33,,8,2020,America,America,America,America,,ENTERORETAIL,,,,,
2605,2020-08-16,ENTERO,RETAIL,C20-35,15.6649541015625,2.15663260563785,,Estados unidos,Camanchaca,33,,8,2020,America,America,America,America,,ENTERORETAIL,,,,,
2606,2020-08-16,ENTERO,SIN SALSA,C20-35,31.5705595703125,1.98021136496302,,Estados unidos,Camanchaca,33,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.98021136496302,62.51638085937485,1.98021136496302
2607,2020-08-16,ENTERO,SIN SALSA,C60-80,19.8,1.81070707070707,,Ucrania,Camanchaca,33,,8,2020,Uee,Otros uee,Uee,Otros uee,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.81070707070707,35.85199999999999,1.81070707070707
2608,2020-08-12,CARNE,GRANEL,C200-300,77.0,3.04610227272727,,Federacion rusa,Camanchaca,33,,8,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.04610227272727,234.5498749999998,3.04610227272727
2609,2020-08-12,CARNE,GRANEL,C300-500,81.0,2.8411080005787,,Federacion rusa,Camanchaca,33,,8,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,2.8411080005787,230.12974804687468,2.8411080005787
2610,2020-08-11,ENTERO,RETAIL,C20-35,9.072,3.00708223104056,,Hong kong,Camanchaca,33,,8,2020,Asia,Asia,Asia,Asia,,ENTERORETAIL,,,,,
2611,2020-08-11,ENTERO,SIN SALSA,C20-35,5.4432001953125,1.95708216799307,,Hong kong,Camanchaca,33,,8,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.95708216799307,10.652790039062491,1.95708216799307
2612,2020-08-11,ENTERO,SIN SALSA,C50-70,15.95,2.14413793103448,,Japon,Camanchaca,33,,8,2020,Asia,Asia,Asia,Asia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,2.14413793103448,34.198999999999955,2.14413793103448
2613,2020-08-10,CARNE,RETAIL,C200-300,3.6288000488281,3.6557835216518,,Estados unidos,Camanchaca,33,,8,2020,America,America,America,America,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.6557835216518,13.266107421875015,3.6557835216518
2614,2020-08-10,CARNE,GRANEL,C200-300,10.7,3.02336503358645,,Federacion rusa,Camanchaca,33,,8,2020,Uee,Rusia,Uee,Rusia,CARNE GRANEL,CARNEGRANEL,0.0,0.0,3.02336503358645,32.35000585937502,3.02336503358645
2615,2020-08-10,ENTERO,RETAIL,C20-35,77.318865234375,2.90623177522849,,Estados unidos,Camanchaca,33,,8,2020,America,America,America,America,,ENTERORETAIL,,,,,
2616,2020-08-10,ENTERO,SIN SALSA,C20-35,31.5705595703125,1.74227428868488,,Estados unidos,Camanchaca,33,,8,2020,America,America,America,America,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.74227428868488,55.004574218749845,1.74227428868488
2617,2020-08-10,ENTERO,SIN SALSA,C40-60,11.275,1.84505231430155,,Federacion rusa,Camanchaca,33,,8,2020,Uee,Rusia,Uee,Rusia,ENTERO SIN SALSA,ENTEROSIN SALSA,0.0,0.0,1.84505231430155,20.802964843749976,1.84505231430155
2618,2020-08-07,ENTERO,RETAIL,C20-35,14.288400390625,2.79034799452845,,Estados unidos,Camanchaca,32,,8,2020,America,America,America,America,,ENTERORETAIL,,,,,
2619,2020-08-06,CARNE,RETAIL,C300-500,21.6,3.28439814814815,,Francia,Camanchaca,32,,8,2020,Europa,Francia,Francia,Francia,CARNE RETAIL,CARNERETAIL,0.0,0.0,3.28439814814815,70.94300000000004,3.28439814814815
